0001528985,"Inland Real Estate Income Trust, Inc.",IL
0001595627,"Inland Residential Properties Trust, Inc.",IL
0001070764,INLAND RETAIL REAL ESTATE TRUST INC,IL
0000812909,INLANDS MONTHLY INCOME FUND L P,IL
0000926866,INNKEEPERS USA TRUST/FL,FL
0000082473,INNSUITES HOSPITALITY TRUST,AZ
0001690012,"InPoint Commercial Real Estate Income, Inc.",IL
0001062508,INSIGNIA PROPERTIES TRUST /,CO
0001370434,"Institutional REIT, Inc.",GA
0001615407,"INTERNATIONAL MARKET CENTERS, INC.",NV
0001307748,InvenTrust Properties Corp.,IL
0001437071,Invesco Mortgage Capital Inc.,GA
0000939659,INVESTMENT INCOME PROPERTIES OF AMERICA INC,FL
0000798359,INVESTORS REAL ESTATE TRUST,ND
0000792014,INVG MORTGAGE SECURITIES CORP /DE/,NV
0001579471,Invitation Homes,TX
0000923284,IRC Retail Centers Inc,IL
0001020569,IRON MOUNTAIN INC,MA
0001612479,"Iron Mountain REIT, Inc.",MA
0001706350,"Iroquois Valley Farmland REIT, PBC",IL
0001073890,IRT PARTNERS L P,GA
0000311099,IRT PROPERTY CO,GA
0000912084,IRVINE APARTMENT COMMUNITIES INC,CA
0001038358,IRVINE APARTMENT COMMUNITIES L P,CA
0001095651,ISTAR INC.,NY
0001500451,J & P Realty Trust,CA
0001044211,JAMBOREE LLC,CA
0000914373,JAMESON INNS INC,GA
0001552890,JAVELIN MORTGAGE INVESTMENT CORP.,FL
0001689796,JBG SMITH Properties,MD
0000916836,JDN REALTY CORP,GA
0000889567,JEFFERSON FUTURES RESERVE I LP,NY
0001294017,JER Investors Trust Inc,VA
0001622353,"Jernigan Capital, Inc.",TN
0000053570,JMBRS LIQUIDATING TRUST,IL
0001033694,JOHN J CALI,NJ
0001020946,JOHNSON ELIZABETH PRINGLE,TX
0001314152,"Jones Lang LaSalle Income Property Trust, Inc.",IL
0000912080,JP REALTY INC,UT
0001631256,"KBS Growth & Income REIT, Inc.",CA
0001469822,"KBS Legacy Partners Apartment REIT, Inc.",CA
0001411059,"KBS Real Estate Investment Trust II, Inc.",CA
0001482430,"KBS Real Estate Investment Trust III, Inc.",CA
0001330622,"KBS Real Estate Investment Trust, Inc.",CA
0001580673,"KBS Strategic Opportunity REIT II, Inc.",CA
0001452936,"KBS Strategic Opportunity REIT, Inc.",CA
0000906113,KEYSTONE PROPERTY TRUST,PA
0001025996,KILROY REALTY CORP,CA
0001493976,"Kilroy Realty, L.P.",CA
0000879101,KIMCO REALTY CORP,NY
0000899757,KIMSOUTH REALTY INC,NY
0001113176,KINDER GELT L P,GA
0001286043,KITE REALTY GROUP TRUST,IN
0001636315,"Kite Realty Group, L.P.",IN
0001301508,KKR Financial Corp,CA
0001631596,KKR Real Estate Finance Trust Inc.,NY
0001098295,KLOOSTERMAN HAROLD J,
0001111205,KRAMONT REALTY TRUST,PA
0000889427,KRANZCO REALTY TRUST,PA
0000857264,KRUPP GOVERNMENT INCOME TRUST,MA
0000872467,KRUPP GOVERNMENT INCOME TRUST-II,MA
0001577670,Ladder Capital Corp,NY
0001090425,LAMAR ADVERTISING CO/NEW,LA
0001609474,Lamar Advertising REIT Co,LA
0000899045,LAMAR MEDIA CORP/DE,LA
0001347523,"Landmark Apartment Trust, Inc.",VA
0000831300,LANDSING PACIFIC FUND INC,CA
0001634141,"Landwin Realty Trust, Inc.",CA
0001342026,Landwin REIT Inc,CA
0001051611,LANE JEFFREY B,NJ
0001405740,"Lanier Capital REIT, Inc.",GA
0001053532,LaSalle Hotel Properties,MD
0001046099,LASER MORTGAGE MANAGEMENT INC,NY
0001490557,Legacy Healthcare Properties Trust Inc.,FL
0000822829,LEGEND PROPERTIES INC,FL
0000790877,LEPERCQ CORPORATE INCOME FUND L P,NY
0001052738,LESHOWITZ EDWARD,NJ
0001038903,LEVEY LEWIS A,
0000910108,LEXINGTON REALTY TRUST,NY
0001342262,Lexington Strategic Asset Corp,NY
0001038570,LEXREIT PROPERTIES INC,OH
0000060153,LIBERTE INVESTORS/,TX
0000921112,LIBERTY PROPERTY TRUST,PA
0000757642,LIF,CA
0000944314,"LIFE STORAGE, INC.",NY
0001450893,LIG ASSETS INC,TX
0001619312,Lightstone Real Estate Income Trust Inc.,NJ
0001436975,LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST II INC,NJ
0001563756,"Lightstone Value Plus Real Estate Investment Trust III, Inc.",NJ
0001387061,"Lightstone Value Plus Real Estate Investment Trust V, Inc.",NJ
0001296884,"Lightstone Value Plus Real Estate Investment Trust, Inc.",NJ
0000350206,LNH REIT INC,MS
0001332719,LNR Capital CORP,FL
0001632172,"LoanCore Realty Trust, Inc.",CT
0001515966,"LODGECAP, INC.",TX
0001025758,LODGING TRUST USA,TN
0000887905,LTC PROPERTIES INC,CA
0001430972,Luminent LLC,PA
0001236309,LUMINENT MORTGAGE CAPITAL INC,CO
0000912242,MACERICH CO,CA
0000924901,MACK CALI REALTY CORP,NJ
0001067063,MACK CALI REALTY L P,NJ
0001055851,MACK DAVID S,
0001051613,MACK EARL I,NJ
0001055852,MACK FREDRIC H,NJ
0001051774,MACK WILLIAM L,
0001433453,"Madison Square Capital, Inc.",NY
0000914735,MALAN LIQUIDATING TRUST,MI
0001038900,MALKHASSIAN ALISON L,TX
0001080340,"MANHATTAN BRIDGE CAPITAL, INC",NY
0001065466,MAR MAR REALTY TRUST,NC
0001466501,Marathon Real Estate Mortgage Trust,NY
0000835712,MASTER REALTY PROPERTIES INC,MO
0000748580,MAXUS REALTY TRUST INC.,MO
0001664740,MBC FUNDING II CORP.,NY
0001088594,MCADAMS LLOYD,CA
0001654595,"Medalist Diversified REIT, Inc.",
0001616314,"MedEquities Realty Trust, Inc.",TN
0000803608,MEDICAL PROPERTIES INC,CA
0001287865,MEDICAL PROPERTIES TRUST INC,AL
0000774350,MEDITRUST,MA
0001029150,MENDIK CO INC,NY
0000858346,MEREDITH ENTERPRISES INC,CA
0000946637,MERIDIAN INDUSTRIAL TRUST INC,CA
0000703702,MERIDIAN POINT REALTY TRUST 83,CA
0000828957,MERIDIAN POINT REALTY TRUST VIII CO/MO,CA
0001012967,MERISTAR HOSPITALITY CORP,MD
0000350071,MERRY LAND & INVESTMENT CO INC,GA
0001097498,MERRY LAND CAPITAL TRUST,GA
0001072883,MERRY LAND LLC,IL
0001069546,MERRY LAND PROPERTIES INC,GA
0000846722,METRIC INCOME TRUST SERIES INC,CA
0001028198,METROPOLIS REALTY TRUST INC,NY
0001003951,METROPOLITAN REALTY CO LLC,MI
0000811516,METROPOLITAN REALTY CORP,MI
0001055160,"MFA FINANCIAL, INC.",NY
0001426111,"MFResidential Investments, Inc.",NY
0000068330,MGI PROPERTIES LIQUIDATING TRUST,MA
0001656936,MGM Growth Properties LLC,NV
0001691299,MGM Growth Properties Operating Partnership LP,NV
0000912595,MID AMERICA APARTMENT COMMUNITIES INC.,TN
0001051531,MID AMERICA CAPITAL PARTNERS L P,TN
0001055986,MID AMERICA FINANCE INC,DE
0001055999,MID AMERICA MORTGAGE TRUST 1998-1,IL
0000805057,MID AMERICA REALTY INVESTMENTS INC,NE
0000909298,MID ATLANTIC REALTY TRUST,MD
0001581776,"Mid-America Apartments, L.P.",TN
0000873781,MILLBURN CURRENCY FUND II LP,CT
0000890373,MILLBURN GLOBAL OPPORTUNITY FUND L P,CT
0000943487,MILLBURN WORLD RESOURCE TRUST,CT
0000914713,MILLS CORP,VA
0001142028,MILLS LIMITED PARTNERSHIP,VA
0000768680,MIP PROPERTIES INC,CA
0001067419,MISSION WEST PROPERTIES INC,CA
0000811533,ML FUTURES INVESTMENTS II LP,NY
0001669664,"MogulREIT I, LLC",CA
0001699573,"MogulREIT II, Inc.",CA
0001060256,MONARCH PROPERTIES INC,FL
0000067625,MONMOUTH REAL ESTATE INVESTMENT CORP,NJ
0001384710,"Monogram Residential Trust, Inc.",TX
0001424879,"Moody National REIT I, Inc.",TX
0001615222,"Moody National REIT II, Inc.",TX
0001524313,Morgan Properties Trust,PA
0000736999,MORGAN STANLEY CORNERSTONE FUND II L.P.,NY
0000737000,MORGAN STANLEY CORNERSTONE FUND III L.P.,NY
0000808373,MORGAN STANLEY CORNERSTONE FUND IV L.P.,NY
0000863535,MORGAN STANLEY DIVERSIFIED FUTURES FUND III L.P.,NY
0000854915,MORGAN STANLEY PRINCIPAL PLUS FUND L.P.,NY
0000914747,MORGAN STANLEY SMITH BARNEY CHARTER ASPECT L.P.,NY
0000925266,MORGAN STANLEY SMITH BARNEY SPECTRUM GLOBAL BALANCED LP,NY
0000873799,MORGAN STANLEY SMITH BARNEY SPECTRUM SELECT LP,NY
0000925263,MORGAN STANLEY SMITH BARNEY SPECTRUM STRATEGIC LP,NY
0001284151,"MortgageIT Holdings, Inc.",NY
0001204560,"MPG Office Trust, Inc.",CA
0001524607,"MPT Operating Partnership, L.P.",AL
0000740074,MSA REALTY CORP,IN
0001516973,MTGE Investment Corp.,MD
0001722266,"Multi-Housing Income REIT, Inc.",TX
0000068837,MULTIVEST REAL ESTATE FUND LTD SERIES I,FL
0000205671,MULTIVEST REAL ESTATE FUND LTD SERIES IV,FL
0000068841,MULTIVEST REAL ESTATE FUND LTD SERIES V,FL
0000068836,MULTIVEST REAL ESTATE FUND LTD SERIES VII,FL
0000766828,MUTUAL BENEFIT COMMERCIAL PROPERTIES INCOME PARTNERSHIP LP,RI
0001546609,"MVP REIT, Inc.",NV
0000881443,N TANDEM TRUST,CO
0001455650,N1 Liquidating Trust,CA
0000905897,NATIONAL GOLF PROPERTIES INC,CA
0000877860,NATIONAL HEALTH INVESTORS INC,TN
0001047334,NATIONAL HEALTH REALTY INC,TN
0000277577,NATIONAL INCOME REALTY TRUST,NY
0000751364,"NATIONAL RETAIL PROPERTIES, INC.",FL
0001618563,National Storage Affiliates Trust,CO
0000780053,"NATIONWIDE HEALTH PROPERTIES, LLC",KY
0001049551,NB CAPITAL CORP,NY
0001287286,NEW CENTURY FINANCIAL CORP,CA
0000071519,NEW PLAN REALTY TRUST,NY
0001556593,New Residential Investment Corp.,NY
0001515633,"New School Properties, Inc.",TX
0001610114,New Senior Investment Group Inc.,NY
0001595527,"New York City REIT, Inc.",NY
0001273685,NEW YORK MORTGAGE TRUST INC,NY
0001474464,New York REIT Liquidating LLC,MA
0001333578,"Newkirk Realty Trust, Inc.",MA
0001625115,"NexPoint Hospitality Trust, Inc.",TX
0001592745,"Nexpoint Multifamily Capital Trust, Inc.",TX
0001620393,"NexPoint Residential Trust, Inc.",TX
0001650588,"Nordic Realty Trust, Inc.",NY
0001448957,NorthEnd Income Property Trust Inc.,NY
0001503707,"NorthStar Healthcare Income, Inc.",NY
0001477747,"NorthStar Healthcare Investors, Inc.",NY
0001564657,"NorthStar Real Estate Income II, Inc.",NY
0001646587,NorthStar Realty Europe Corp.,NY
0001273801,NORTHSTAR REALTY FINANCE CORP.,NY
0001603671,"NorthStar/RXR New York Metro Real Estate, Inc.",NY
0000073078,NORTHWESTERN MUTUAL LIFE MORTGAGE & REALTY INVESTORS,WI
0001315007,NRFC Sub REIT Corp,NY
0000841942,NTS MORTGAGE INCOME FUND,KY
0001278384,NTS REALTY HOLDINGS LP,KY
0001051614,NUSSBAUM PAUL A,NJ
0001711799,"Nuveen Global Cities REIT, Inc.",NY
0001380391,NY CREDIT CORP.,NY
0001692725,"NY Residential REIT, LLC",NY
0001503993,"O'Donnell Strategic Industrial REIT, Inc.",CA
0001273216,OAK STREET FINANCIAL SERVICES INC,
0001713407,"OAKTREE REAL ESTATE INCOME TRUST, INC.",CA
0000910846,OASIS RESIDENTIAL INC,NV
0001033643,OCWEN ASSET INVESTMENT CORP,FL
0001020942,ODEN D KEITH,
0001139564,ODONOVAN DEANN,MI
0001639315,OHI Healthcare Properties Limited Partnership,MD
0000888491,OMEGA HEALTHCARE INVESTORS INC,MD
0000712770,ONE LIBERTY PROPERTIES INC,NY
0001618084,"OPC Residential Properties Trust, Inc.",CA
0001062675,OPPENHEIMER CAPITAL PRESERVATION FUND,CO
0000912395,OPPORTUNITY MANAGEMENT CO INC,WA
0001344479,"Orange REIT, Inc.",NJ
0001518621,"Orchid Island Capital, Inc.",FL
0001268039,ORIGEN FINANCIAL INC,MI
0001255819,ORION MULTIFAMILY INVESTMENT FUND INC,NY
0001579877,OUTFRONT Media Inc.,NY
0001657009,"Ovation Acquisition I, L.L.C.",TX
0001556364,"Owens Realty Mortgage, Inc.",CA
0000811100,OXFORD FUTURES FUND LTD,CO
0000912597,PACIFIC GULF PROPERTIES LIQUIDATING TRUST,MN
0000830748,"PACIFIC OFFICE PROPERTIES TRUST, INC.",HI
0000230437,PACIFIC REAL ESTATE INVESTMENT TRUST INC,CA
0000711393,PAINE WEBBER CMJ PROPERTIES LP,MA
0000705191,PAINE WEBBER GROWTH PROPERTIES LP,MA
0000714211,PAINE WEBBER INCOME PROPERTIES FIVE LTD PARTNERSHIP,MA
0000354884,PAINE WEBBER INCOME PROPERTIES FOUR LTD PARTNERSHIP,MA
0000756428,PAINE WEBBER QUALIFIED PLAN PROPERTY FUND FOUR LP,MA
0000724136,PAINE WEBBER QUALIFIED PLAN PROPERTY FUND THREE LP,MA
0000700913,PAINE WEBBER QUALIFIED PLAN PROPERTY FUND TWO LP,MA
0000766658,PAINEWEBBER EQUITY PARTNERS ONE LTD PARTNERSHIP,MA
0000722569,PAINEWEBBER GROWTH PROPERTIES TWO LP,MA
0000792888,PAINEWEBBER INCOME PROPERTIES EIGHT LTD PARTNERSHIP,MA
0000318016,PAINEWEBBER INCOME PROPERTIES THREE LTD PARTNERSHIP,MA
0000313044,PAINEWEBBER INCOME PROPERTIES TWO LTD PARTNERSHIP,MA
0001272430,PALADIN REALTY INCOME PROPERTIES INC,CA
0000075894,PALMETTO REAL ESTATE TRUST,SC
0001040454,PAN PACIFIC RETAIL PROPERTIES INC,CA
0000921744,PARAGON GROUP INC,TX
0001605607,"Paramount Group, Inc.",NY
0001020949,PARKER F GARDNER,
0001642985,"Parking REIT, Inc.",NV
0000729237,PARKWAY PROPERTIES INC,FL
0001677761,"Parkway, Inc.",TX
0000870739,PARTNERS PREFERRED YIELD II INC,CA
0000870871,PARTNERS PREFERRED YIELD III INC,CA
0000870825,PARTNERS PREFERRED YIELD INC,CA
0001466653,"Passco Apartment REIT, Inc.",CA
0000948085,PATRIOT AMERICAN HOSPITALITY INC,TX
0001073017,PAYNE PHILIP S,
0001474098,Pebblebrook Hotel Trust,MD
0000077281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,PA
0001464423,PennyMac Mortgage Investment Trust,CA
0001314361,Peoples Choice Financial Corp,CA
0000314485,PEREGRINE REAL ESTATE TRUST,CA
0001436641,Petra Real Estate Opportunity Trust,NY
0001050686,PHILIPS INTERNATIONAL REALTY CORP,NY
0001476204,"Phillips Edison & Company, Inc.",OH
0001581405,"PHILLIPS EDISON GROCERY CENTER REIT II, INC.",OH
0001688016,"Phillips Edison Grocery Center REIT III, Inc.",OH
0001583994,Physicians Realty L.P.,WI
0001574540,Physicians Realty Trust,WI
0001569871,"PIA Farmland, Inc.",CA
0000928953,PILLARSTONE CAPITAL REIT,TX
0001742691,PIMCO Mortgage Income Trust Inc.,CA
0001517132,"PIMCO REIT, Inc.",CA
0001058986,PINNACLE HOLDINGS INC,FL
0000078838,PITTSBURGH & WEST VIRGINIA RAILROAD,NY
0001726676,"Platform Ventures Diversified Housing REIT, LLC",KS
0000849213,PLUM CREEK TIMBER CO INC,WA
0001296350,Plum Creek Timberlands L P,WA
0001515816,Plymouth Industrial REIT Inc.,MA
0001428555,"POINT ASSET MANAGEMENT, INC.",PA
0001597258,Polar Star Realty Trust Inc.,NY
0000903127,POST PROPERTIES INC,GA
0001759774,"Postal Realty Trust, Inc.",NY
0001338749,POTLATCHDELTIC CORP,WA
0001532619,Power REIT,NY
0001481832,PREFERRED APARTMENT COMMUNITIES INC,GA
0001011699,PRENTISS PROPERTIES TRUST/MD,TX
0000731245,PRESIDENTIAL REALTY CORP/DE/,NY
0001080657,"Presidio Property Trust, Inc.",CA
0001110441,PRESS REALTY ADVISORS,UT
0001748669,Priam Properties Inc.,TN
0001045334,PRICE DEVELOPMENT CO LP,UT
0000929647,PRICE LEGACY CORP,CA
0000878031,PRICE REIT INC,CA
0000852160,PRICE T ROWE RENAISSANCE FUND LTD,MD
0001047134,PRIME CAPITAL INVESTMENT CORP,IL
0001042798,PRIME GROUP REALTY TRUST,IL
0001459191,"Prime Realty Income Trust, Inc.",IL
0000911708,PRIME RETAIL INC/BD/,MD
0001692345,"PROCACCIANTI HOTEL REIT, INC.",RI
0000812192,PROFUTURES DIVERSIFIED FUND L P,TX
0000899881,PROLOGIS,CO
0001045609,"Prologis, Inc.",CA
0000080718,PROPERTY CAPITAL TRUST,MA
0001073973,PROPERTY CAPITAL TRUST INC,MA
0000765195,PROPERTY RESOURCES EQUITY TRUST,CA
0000790410,PROPERTY SECURED INVESTMENTS INC,TX
0001641124,Prospect Realty Income Trust Corp.,NY
0001300956,PROVIDENT SENIOR LIVING TRUST,NJ
0000757191,PRUDENTIAL BACHE EQUITEC REAL ESTATE PARTNERSHIP,NY
0000771641,PRUDENTIAL REALTY TRUST,NJ
0000870576,PS BUSINESS PARKS INC,CA
0000866368,PS BUSINESS PARKS INC/CA,CA
0000773281,PS PARTNERS VI LTD,CA
0001393311,Public Storage,CA
0000318380,PUBLIC STORAGE INC /CA,CA
0000869795,PUBLIC STORAGE PROPERTIES XII INC,CA
0000869624,PUBLIC STORAGE PROPERTIES XIV INC,CA
0000870905,PUBLIC STORAGE PROPERTIES XIX INC,CA
0000870499,PUBLIC STORAGE PROPERTIES XV INC,CA
0000870179,PUBLIC STORAGE PROPERTIES XVI INC,CA
0000869805,PUBLIC STORAGE PROPERTIES XVII INC,CA
0000870376,PUBLIC STORAGE PROPERTIES XVIII INC,CA
0000870541,PUBLIC STORAGE PROPERTIES XX INC,GA
0001517595,Putnam Mortgage Opportunities Co,MA
0001477612,"Pyramid Hotels & Resorts, Inc.",MA
0001642223,"QMC Systems, Inc.",OR
0001577368,"QTS Realty Trust, Inc.",KS
0001380501,"Quadra Realty Trust, Inc.",NY
0001677203,"QUALITY CARE PROPERTIES, INC.",MD
0001561164,"QualityTech, LP",KS
0001721469,"RAD Diversified REIT, Inc.",FL
0001045425,RAIT Financial Trust,PA
0001715629,"Rangers Sub I, LLC",MD
0000052827,RAYONIER INC,FL
0001400058,Rayonier TRS Holdings Inc.,FL
0000773652,RCPI TRUST /DE/,NY
0001527590,Ready Capital Corp,NY
0000311157,REAL ESTATE FUND INVESTMENT TRUST,SC
0000082373,REAL ESTATE INVESTMENT TRUST OF MARYLAND,CA
0000312982,REALMARK PROPERTY INVESTORS LIMITED PARTNERSHIP,NY
0000822783,REALMARK PROPERTY INVESTORS LIMITED PARTNERSHIP VI-A,NY
0000822784,REALMARK PROPERTY INVESTORS LIMITED PARTNERSHIP VI-B,NY
0000704165,REALMARK PROPERTY INVESTORS LTD PARTNERSHIP II,NY
0000733591,REALMARK PROPERTY INVESTORS LTD PARTNERSHIP III,NY
0000790067,REALMARK PROPERTY INVESTORS LTD PARTNERSHIP V,NY
0000763698,REALMARK PROPERTY INVESTORS LTD PARTNERSHIP-IV,NY
0000726728,REALTY INCOME CORP,CA
0000930548,RECKSON ASSOCIATES REALTY CORP,NY
0000930810,RECKSON OPERATING PARTNERSHIP LP,NY
0001523211,Red Stone Tax Exempt Partners LP,NY
0000930236,REDWOOD TRUST INC,CA
0001056681,REED STEPHANIE A,GA
0000910606,REGENCY CENTERS CORP,FL
0001697416,"Regional Health Properties,Inc.",GA
0001052739,REID IRVIN D,
0000810836,"REIT AMERICAS, INC.",AZ
0001742092,Reitless Impact Income Strategies LLC,UT
0001764460,REITless Impact Opportunity Zone Strategies LLC,UT
0001717023,"Reliance Real Estate Trust, LLC",NY
0001335686,Republic Property Trust,DC
0000837336,RESORT INCOME INVESTORS INC,IL
0001652926,"Resource Apartment REIT III, Inc.",PA
0001614502,"Resource Income Opportunity REIT, Inc.",PA
0001559484,"Resource Real Estate Opportunity REIT II, Inc.",PA
0001466225,"Resource Real Estate Opportunity REIT, Inc.",PA
0000789987,RESOURCES PENSION SHARES 5 LP,MA
0001648777,"Retail Credit Property Trust, Inc.",NY
0001407623,RETAIL OPPORTUNITY INVESTMENTS CORP,CA
0001577230,"Retail Opportunity Investments Partnership, LP",CA
0001222840,"RETAIL PROPERTIES OF AMERICA, INC.",IL
0001487670,"Reunion Hospitality Trust, Inc.",NY
0001487782,"Reven Housing REIT, Inc.",CA
0001600343,Reverse Mortgage Investment Trust Inc.,NJ
0001571283,"Rexford Industrial Realty, Inc.",CA
0001500237,Rexit Inc.,NY
0000906408,RFS HOTEL INVESTORS INC,TN
0001571082,"RHP Hotel Properties, LP",TN
0001672754,Rich Uncles Real Estate Investment Trust I,CA
0001498345,Richmond Honan Medical Properties Inc.,GA
0001640967,Rise Companies Corp,DC
0001635369,"RiverBanc Multifamily Investors, Inc.",NC
0001511337,RLJ Lodging Trust,MD
0001570741,RMB Fund 1. LLc,NV
0001051718,RMX REIT INC,WA
0000906325,ROC COMMUNITIES INC,CO
0001666244,"RODIN GLOBAL PROPERTY TRUST, INC.",NY
0001664780,"RODIN INCOME TRUST, INC.",NY
0001262992,ROHM ERIC S,NC
0000842183,RPT Realty,NY
0001542447,"RREEF Property Trust, Inc.",NY
0001645873,"RW HOLDINGS NNN REIT, INC.",CA
0000740963,RYAN MORTGAGE ACCEPTANCE CORP IV,PA
0000835669,RYMAC MORTGAGE INVESTMENT CORP,OH
0001040829,"Ryman Hospitality Properties, Inc.",TN
0001509806,Sabra Health Care Limited Partnership,CA
0001492298,"Sabra Health Care REIT, Inc.",CA
0001682220,Sachem Capital Corp.,CT
0001174166,SANDALWOOD LODGING INVESTMENT CORP,MD
0000907254,SAUL CENTERS INC,MD
0001279493,SAXON CAPITAL INC,VA
0001034054,SBA COMMUNICATIONS CORP,FL
0001685934,SBA Communications REIT Corp,FL
0001490626,SC Merger Sub LLC,MA
0001507408,"Schottenstein Realty Trust, Inc.",OH
0000867247,SECTOR STRATEGY FUND II LP,NY
0000862525,SECTOR STRATEGY FUND L P,NY
0000890015,SECTOR STRATEGY FUND V LP,NY
0000904364,SECTOR STRATEGY FUND VI LP,NY
0000924664,SECURITY CAPITAL ATLANTIC INC,TX
0001013705,SECURITY CAPITAL U S REALTY,N4
0001743305,Seed Equity Properties LLC,CO
0001566147,"Seer Mortgage Capital, Inc.",
0001537667,SELECT INCOME REIT,MA
0000812914,SEMELE GROUP INC,CT
0001475269,SENIOR CARE COMMUNITIES TRUST INC,CA
0001075415,SENIOR HOUSING PROPERTIES TRUST,MA
0001378774,Sentio Healthcare Properties Inc,FL
0000811078,SHEARSON LEHMAN SELECT ADVISORS FUTURES FUND L P,NY
0000924875,SHEARSON MID WEST FUTURES FUND,NY
0001106036,SHELBOURNE I Liquidating Trust,MA
0001106037,SHELBOURNE II Liquidating Trust,MA
0001106038,SHELBOURNE PROPERTIES III INC,MA
0001382134,"Shopoff Properties Trust, Inc.",CA
0000906933,SHURGARD STORAGE CENTERS INC,WA
0000733594,SIERRA REAL ESTATE EQUITY TRUST 84 CO,CA
0001256069,SIGNATURE OFFICE REIT INC,GA
0001557255,Silver Bay Realty Trust Corp.,A6
0001063761,SIMON PROPERTY GROUP INC /DE/,IN
0001022344,SIMON PROPERTY GROUP L P /DE/,IN
0001003023,SIMON PROPERTY GROUP LP,IN
0000894315,SITE Centers Corp.,OH
0000805419,SIZELER PROPERTY INVESTORS INC,LA
0001295499,"SKB REIT, Inc.",OR
0001492869,"SL GREEN OPERATING PARTNERSHIP, L.P.",NY
0001040971,SL GREEN REALTY CORP,NY
0001410567,"SmartStop Self Storage, Inc.",CA
0000944697,SMITH BARNEY PRINCIPAL PLUS FUTURES FUND LP,NY
0001005335,SMITH BARNEY PRINCIPAL PLUS FUTURES FUND LP II,NY
0000919004,SMITH CHARLES E RESIDENTIAL REALTY INC,VA
0001139983,SNH CAPITAL TRUST I,MA
0001301236,Sotherly Hotels Inc.,VA
0001457653,"SOUTHERN CROSS RESOURCES GROUP, INC",IL
0001164741,SOVEREIGN REAL ESTATE INVESTMENT TRUST,DE
0001062565,SPECIALTY TRUST INC,NV
0000912564,SPG PROPERTIES INC/MD/,IN
0001067173,SPG REALTY CONSULTANTS INC,IN
0000911361,SPIEKER PROPERTIES INC,CA
0001002575,SPIEKER PROPERTIES L P,CA
0001722992,Spirit MTA REIT,TX
0001277406,"SPIRIT REALTY CAPITAL, INC.",AZ
0001520276,Springleaf REIT Inc.,NY
0001479094,"STAG Industrial, Inc.",MA
0000831972,STARWOOD FINANCIAL TRUST,NY
0000048595,STARWOOD HOTELS & RESORTS,NY
0001465128,"STARWOOD PROPERTY TRUST, INC.",CT
0001711929,"Starwood Real Estate Income Trust, Inc.",FL
0001651286,"Steadfast Apartment REIT III, Inc.",CA
0001585219,"Steadfast Apartment REIT, Inc.",CA
0001468010,"Steadfast Income REIT, Inc.",CA
0001412502,Sterling Real Estate Trust,ND
0001735770,"Steward Realty Trust, Inc.",LA
0001020947,STEWART H MALCOLM,
0000839477,STORAGE PROPERTIES INC,CA
0000928735,STORAGE TRUST REALTY,MO
0000912116,STORAGE USA INC,TN
0001538990,STORE CAPITAL Corp,AZ
0001057436,"STRATEGIC HOTELS & RESORTS, INC",IL
0001446371,"Strategic Realty Trust, Inc.",CA
0001575428,"Strategic Storage Growth Trust, Inc.",CA
0001585389,"Strategic Storage Trust II, Inc.",CA
0001680232,"Strategic Storage Trust IV, Inc.",CA
0001698538,"Strategic Student & Senior Housing Trust, Inc.",CA
0001062013,STRATEGIC TIMBER TRUST INC,NH
0001310383,"Summit Healthcare REIT, Inc",CA
0001497612,"Summit Hotel OP, LP",TX
0001497645,"Summit Hotel Properties, Inc.",TX
0000915773,SUMMIT PROPERTIES INC,NC
0000912593,SUN COMMUNITIES INC,MI
0000923860,SUNNYLAND HOLDINGS CORP,VA
0000930600,SUNSTONE HOTEL INVESTORS INC,CA
0001011991,SUSA PARTNERSHIP LP,TN
0001456906,Sutherland Asset Management Corp,NY
0001328091,TABERNA REALTY FINANCE TRUST,PA
0001426011,TALON REAL ESTATE HOLDING CORP.,MN
0000899715,TANGER FACTORY OUTLET CENTERS INC,NC
0001004036,TANGER PROPERTIES LTD PARTNERSHIP /NC/,NC
0001038217,TARRAGON CORP,TX
0000890319,TAUBMAN CENTERS INC,MI
0000850401,TCW GROUP INC,CA
0001530775,"Terra Fixed Income Trust, Inc.",NY
0001581874,"Terra Secured Income Fund 5, LLC",NY
0001332896,"TH Merger Company, LLC",KY
0001389826,"TIAA-CREF U.S. Real Estate Fund I, L.P.",NY
0001176373,TIER REIT INC,TX
0001057055,TIMBERLAND GROWTH CORP,WA
0000833088,TIS MORTGAGE INVESTMENT CO,CA
0001339921,TMSF REIT INC.,CA
0000892535,"TMST, Inc.",NM
0001037711,TOWER REALTY TRUST INC,NY
0000906110,TOWN & COUNTRY TRUST,MD
0001630472,"TPG RE Finance Trust, Inc.",CA
0001299901,"Trade Street Residential, Inc.",FL
0000099235,TRANSCO REALTY TRUST,FL
0000733590,TRANSCONTINENTAL REALTY INVESTORS INC,TX
0001469071,"Transwestern Realty Finance, Inc.",IL
0001708405,Tremont Mortgage Trust,MA
0000899162,TRINET CORPORATE REALTY TRUST INC,CA
0000908257,TUCKER PROPERTIES CORP,IL
0001704303,"Tulsa Real Estate Fund, LLC",GA
0001465740,TWO HARBORS INVESTMENT CORP.,MN
0000074208,"UDR, Inc.",CO
0001144132,UIRT HOLDINGS CORP,TX
0000752642,"UMH PROPERTIES, INC.",NJ
